price,bedrooms,bathrooms,area_sqm,rent_price_etb,subcity_addis ketema,subcity_akaky kaliti,subcity_arada,subcity_bole,subcity_gulele,subcity_kirkos,subcity_kolfe,subcity_lidetta,subcity_nifas silk,subcity_yeka
32500.0,3,2,115.4,32500.0,0,1,0,0,0,0,0,0,0,0
42500.0,3,2,122.1,42500.0,0,0,0,0,0,0,0,0,1,0
15000.0,1,1,42.8,15000.0,0,0,0,0,1,0,0,0,0,0
48500.0,4,2,144.3,48500.0,0,0,0,0,0,0,0,0,1,0
44500.0,5,3,148.3,44500.0,0,1,0,0,0,0,0,0,0,0
73500.0,5,3,160.8,73500.0,0,0,0,1,0,0,0,0,0,0
45500.0,3,2,108.1,45500.0,0,0,0,0,0,1,0,0,0,0
58500.0,3,1,121.9,58500.0,0,0,0,1,0,0,0,0,0,0
21500.0,1,1,45.0,21500.0,0,0,0,1,0,0,0,0,0,0
55000.0,5,3,152.4,55000.0,0,0,0,0,0,0,0,0,0,1
26500.0,2,1,73.0,26500.0,0,0,0,0,0,0,0,0,0,1
67000.0,5,3,158.1,67000.0,0,0,0,0,0,1,0,0,0,0
50500.0,3,2,101.6,50500.0,0,0,0,0,0,1,0,0,0,0
47000.0,3,2,119.1,47000.0,0,0,0,0,0,1,0,0,0,0
40500.0,2,1,102.3,40500.0,0,0,0,0,0,0,0,0,0,1
46500.0,5,3,132.3,46500.0,0,0,0,0,0,0,0,0,1,0
49500.0,3,2,119.5,49500.0,0,0,0,1,0,0,0,0,0,0
37000.0,2,1,82.9,37000.0,0,0,0,0,0,1,0,0,0,0
39000.0,3,2,93.5,39000.0,0,0,1,0,0,0,0,0,0,0
31500.0,2,1,97.3,31500.0,0,0,0,0,0,0,0,0,0,1
40500.0,4,2,115.6,40500.0,0,0,0,0,0,0,0,0,1,0
17500.0,1,1,63.5,17500.0,0,0,0,0,1,0,0,0,0,0
28500.0,1,2,72.6,28500.0,0,0,0,0,0,0,0,0,1,0
43500.0,4,3,122.5,43500.0,0,0,0,0,0,0,0,0,1,0
26000.0,2,1,77.8,26000.0,0,0,0,0,0,0,0,0,0,1
63500.0,4,3,142.1,63500.0,0,0,1,0,0,0,0,0,0,0
41000.0,2,2,89.8,41000.0,0,0,0,0,0,1,0,0,0,0
49500.0,4,2,142.2,49500.0,0,0,0,0,1,0,0,0,0,0
28000.0,3,1,96.7,28000.0,0,0,0,0,0,0,0,1,0,0
43500.0,5,3,143.9,43500.0,0,1,0,0,0,0,0,0,0,0
48000.0,4,2,122.9,48000.0,0,0,1,0,0,0,0,0,0,0
25000.0,1,1,63.1,25000.0,0,0,1,0,0,0,0,0,0,0
28500.0,2,1,89.9,28500.0,0,0,0,0,0,0,1,0,0,0
35500.0,2,2,91.8,35500.0,0,0,0,0,0,0,0,0,0,1
41000.0,3,3,107.9,41000.0,0,0,0,0,0,0,0,1,0,0
30500.0,2,1,70.0,30500.0,0,0,1,0,0,0,0,0,0,0
79500.0,5,3,160.7,79500.0,0,0,0,1,0,0,0,0,0,0
34500.0,2,1,85.4,34500.0,0,0,0,1,0,0,0,0,0,0
34500.0,3,2,121.9,34500.0,0,0,0,0,0,0,0,1,0,0
24000.0,1,1,55.5,24000.0,0,0,0,1,0,0,0,0,0,0
51500.0,5,3,132.8,51500.0,0,0,0,0,0,0,0,0,0,1
63000.0,5,3,151.6,63000.0,0,0,0,0,0,1,0,0,0,0
72000.0,4,2,145.6,72000.0,0,0,0,1,0,0,0,0,0,0
51000.0,4,3,121.3,51000.0,0,0,0,0,0,1,0,0,0,0
54500.0,5,3,129.7,54500.0,0,0,0,0,0,0,0,0,1,0
73500.0,5,3,167.3,73500.0,0,0,0,1,0,0,0,0,0,0
50500.0,3,2,115.5,50500.0,0,0,0,0,0,1,0,0,0,0
20500.0,1,1,74.8,20500.0,1,0,0,0,0,0,0,0,0,0
18000.0,1,1,70.7,18000.0,1,0,0,0,0,0,0,0,0,0
19000.0,1,1,62.3,19000.0,0,0,0,0,1,0,0,0,0,0
20500.0,1,1,52.3,20500.0,0,0,0,0,1,0,0,0,0,0
56000.0,4,3,135.8,56000.0,0,0,0,0,0,1,0,0,0,0
48500.0,4,3,139.7,48500.0,0,0,0,0,0,0,0,0,1,0
31000.0,1,1,81.7,31000.0,0,0,0,1,0,0,0,0,0,0
46500.0,3,2,112.5,46500.0,0,0,0,0,0,0,0,0,0,1
27500.0,1,1,75.1,27500.0,0,0,1,0,0,0,0,0,0,0
74000.0,5,3,146.3,74000.0,0,0,0,1,0,0,0,0,0,0
47500.0,5,3,157.7,47500.0,0,0,0,0,0,0,0,1,0,0
57500.0,3,2,115.6,57500.0,0,0,0,1,0,0,0,0,0,0
46000.0,3,2,96.2,46000.0,0,0,0,0,0,1,0,0,0,0
71500.0,5,3,160.0,71500.0,0,0,0,1,0,0,0,0,0,0
37500.0,3,2,101.6,37500.0,0,0,0,0,0,0,1,0,0,0
63500.0,5,3,152.2,63500.0,0,0,0,0,0,1,0,0,0,0
27500.0,1,1,81.0,27500.0,0,0,1,0,0,0,0,0,0,0
28500.0,1,1,73.7,28500.0,0,0,0,1,0,0,0,0,0,0
34000.0,3,2,130.9,34000.0,0,1,0,0,0,0,0,0,0,0
58000.0,4,3,121.6,58000.0,0,0,0,1,0,0,0,0,0,0
18000.0,1,1,55.3,18000.0,0,0,0,0,0,0,0,0,0,1
59500.0,5,3,148.9,59500.0,0,0,1,0,0,0,0,0,0,0
49500.0,4,2,127.5,49500.0,0,0,1,0,0,0,0,0,0,0
43500.0,3,2,101.5,43500.0,0,0,0,1,0,0,0,0,0,0
42000.0,3,2,117.4,42000.0,0,0,0,0,0,0,0,0,0,1
19000.0,1,1,56.8,19000.0,0,0,0,0,0,0,0,0,1,0
63000.0,5,3,159.1,63000.0,0,0,0,0,0,0,0,0,1,0
31500.0,2,1,94.7,31500.0,0,0,0,0,1,0,0,0,0,0
40000.0,4,3,120.8,40000.0,0,0,0,0,0,0,1,0,0,0
53500.0,4,2,124.1,53500.0,0,0,0,1,0,0,0,0,0,0
27500.0,2,1,72.9,27500.0,0,0,1,0,0,0,0,0,0,0
19500.0,1,1,64.9,19500.0,0,0,0,0,0,0,0,1,0,0
38000.0,3,2,96.7,38000.0,0,0,1,0,0,0,0,0,0,0
48500.0,5,3,145.8,48500.0,0,0,0,0,0,0,1,0,0,0
41000.0,4,3,115.3,41000.0,0,0,0,0,0,0,0,1,0,0
54500.0,4,3,132.1,54500.0,0,0,1,0,0,0,0,0,0,0
18500.0,1,1,69.1,18500.0,0,1,0,0,0,0,0,0,0,0
20000.0,1,1,68.8,20000.0,0,0,0,0,0,0,0,0,1,0
26500.0,2,1,86.1,26500.0,0,0,0,0,0,0,0,1,0,0
27000.0,2,1,67.5,27000.0,0,0,0,0,0,1,0,0,0,0
25500.0,1,1,56.6,25500.0,0,0,1,0,0,0,0,0,0,0
58500.0,5,3,147.1,58500.0,0,0,1,0,0,0,0,0,0,0
27000.0,1,1,59.2,27000.0,0,0,0,1,0,0,0,0,0,0
67500.0,4,3,130.9,67500.0,0,0,0,0,0,1,0,0,0,0
34500.0,3,2,125.1,34500.0,0,1,0,0,0,0,0,0,0,0
46500.0,4,2,139.7,46500.0,0,0,0,0,0,0,0,0,1,0
52000.0,4,2,137.7,52000.0,0,0,0,0,0,0,0,0,0,1
31500.0,2,1,76.3,31500.0,0,0,0,1,0,0,0,0,0,0
26000.0,1,1,62.1,26000.0,0,0,0,0,0,1,0,0,0,0
18500.0,1,1,47.1,18500.0,0,0,0,0,0,0,0,0,0,1
49500.0,4,3,135.5,49500.0,0,0,0,0,0,0,0,0,1,0
64500.0,4,2,132.6,64500.0,0,0,0,1,0,0,0,0,0,0
50500.0,5,3,151.6,50500.0,0,0,0,0,1,0,0,0,0,0
21500.0,1,1,55.4,21500.0,0,0,0,0,0,0,0,0,1,0
43500.0,4,3,129.5,43500.0,0,0,0,0,0,0,0,0,1,0
61000.0,5,3,154.0,61000.0,0,0,1,0,0,0,0,0,0,0
55500.0,5,3,156.3,55500.0,0,0,0,0,0,0,1,0,0,0
41000.0,4,3,119.3,41000.0,0,0,0,0,1,0,0,0,0,0
22000.0,2,1,59.5,22000.0,1,0,0,0,0,0,0,0,0,0
35500.0,3,2,114.8,35500.0,0,0,0,0,0,0,1,0,0,0
20500.0,2,1,71.5,20500.0,0,0,0,0,0,0,0,1,0,0
50000.0,5,3,156.5,50000.0,0,0,0,0,1,0,0,0,0,0
48500.0,3,2,115.2,48500.0,0,0,0,0,0,1,0,0,0,0
23000.0,1,1,49.6,23000.0,0,0,1,0,0,0,0,0,0,0
37000.0,3,2,128.6,37000.0,1,0,0,0,0,0,0,0,0,0
47000.0,3,2,119.8,47000.0,0,0,0,0,0,0,0,0,0,1
40000.0,3,1,112.0,40000.0,0,0,0,0,1,0,0,0,0,0
55000.0,4,2,128.1,55000.0,0,0,0,1,0,0,0,0,0,0
81000.0,5,3,158.7,81000.0,0,0,0,1,0,0,0,0,0,0
42000.0,4,2,122.4,42000.0,0,0,0,0,0,0,1,0,0,0
59500.0,5,3,149.9,59500.0,0,0,1,0,0,0,0,0,0,0
32000.0,1,1,67.0,32000.0,0,0,1,0,0,0,0,0,0,0
27000.0,2,1,91.9,27000.0,1,0,0,0,0,0,0,0,0,0
31000.0,2,1,79.0,31000.0,0,0,0,0,0,1,0,0,0,0
16500.0,1,1,47.9,16500.0,0,0,0,0,0,0,1,0,0,0
32000.0,1,1,83.5,32000.0,0,0,0,1,0,0,0,0,0,0
61000.0,4,2,159.9,61000.0,0,0,1,0,0,0,0,0,0,0
27000.0,2,1,91.4,27000.0,0,0,0,0,0,0,1,0,0,0
14500.0,1,1,48.1,14500.0,0,1,0,0,0,0,0,0,0,0
38000.0,2,2,92.1,38000.0,0,0,0,1,0,0,0,0,0,0
33500.0,1,1,80.1,33500.0,0,0,0,0,0,1,0,0,0,0
20000.0,1,1,49.4,20000.0,0,0,0,1,0,0,0,0,0,0
56000.0,4,3,128.5,56000.0,0,0,0,1,0,0,0,0,0,0
41500.0,4,3,125.9,41500.0,0,0,0,0,0,0,1,0,0,0
50500.0,5,3,159.5,50500.0,0,0,0,0,1,0,0,0,0,0
64500.0,5,2,151.0,64500.0,0,0,0,1,0,0,0,0,0,0
24500.0,1,1,68.9,24500.0,0,0,0,0,0,0,0,0,0,1
19000.0,1,1,58.3,19000.0,0,0,0,0,0,0,0,0,1,0
29500.0,3,2,97.9,29500.0,0,0,0,0,0,0,0,1,0,0
61500.0,4,2,142.3,61500.0,0,0,0,1,0,0,0,0,0,0
26000.0,1,1,68.6,26000.0,0,0,1,0,0,0,0,0,0,0
41000.0,2,1,104.0,41000.0,0,0,0,1,0,0,0,0,0,0
29000.0,2,1,73.3,29000.0,0,0,0,0,0,1,0,0,0,0
45000.0,5,3,145.4,45000.0,0,1,0,0,0,0,0,0,0,0
32500.0,2,2,87.9,32500.0,0,0,0,0,1,0,0,0,0,0
32500.0,2,1,79.2,32500.0,0,0,0,0,0,0,0,0,0,1
19000.0,1,1,73.4,19000.0,0,0,0,0,0,0,0,1,0,0
28500.0,1,1,61.8,28500.0,0,0,0,0,0,1,0,0,0,0
39500.0,3,2,108.8,39500.0,0,0,0,0,0,0,0,0,0,1
40500.0,3,2,110.0,40500.0,0,0,0,0,0,0,0,0,1,0
58500.0,3,3,119.2,58500.0,0,0,0,0,0,1,0,0,0,0
58000.0,5,3,156.7,58000.0,0,0,0,0,0,0,0,0,0,1
34500.0,3,2,113.5,34500.0,0,0,0,0,0,0,0,1,0,0
34000.0,2,1,83.7,34000.0,0,0,0,1,0,0,0,0,0,0
35000.0,2,1,77.4,35000.0,0,0,0,0,0,1,0,0,0,0
60500.0,5,2,155.5,60500.0,0,0,0,0,1,0,0,0,0,0
33000.0,2,2,82.0,33000.0,0,0,0,0,0,0,1,0,0,0
20500.0,1,1,84.3,20500.0,1,0,0,0,0,0,0,0,0,0
45000.0,3,1,115.6,45000.0,0,0,0,0,0,1,0,0,0,0
30500.0,1,1,68.5,30500.0,0,0,0,1,0,0,0,0,0,0
44000.0,4,2,128.9,44000.0,0,0,0,0,0,0,0,0,1,0
23000.0,2,2,70.9,23000.0,1,0,0,0,0,0,0,0,0,0
51500.0,5,2,149.4,51500.0,0,0,0,0,1,0,0,0,0,0
53000.0,5,3,153.2,53000.0,0,0,0,0,0,0,0,0,1,0
40500.0,2,2,88.8,40500.0,0,0,0,0,0,1,0,0,0,0
35000.0,3,2,113.6,35000.0,0,1,0,0,0,0,0,0,0,0
44500.0,3,2,119.1,44500.0,0,0,1,0,0,0,0,0,0,0
52500.0,4,2,121.7,52500.0,0,0,0,1,0,0,0,0,0,0
26500.0,1,1,55.8,26500.0,0,0,0,0,0,1,0,0,0,0
41000.0,2,1,103.4,41000.0,0,0,0,1,0,0,0,0,0,0
27000.0,1,1,73.3,27000.0,0,0,0,0,0,0,0,0,0,1
39000.0,3,2,106.8,39000.0,0,0,0,0,0,0,0,0,1,0
54000.0,4,3,130.4,54000.0,0,0,0,0,0,1,0,0,0,0
69500.0,5,3,157.7,69500.0,0,0,0,0,0,1,0,0,0,0
22000.0,1,1,66.3,22000.0,0,0,0,0,0,0,1,0,0,0
62500.0,4,2,138.0,62500.0,0,0,1,0,0,0,0,0,0,0
19500.0,1,1,43.8,19500.0,0,0,0,0,0,0,0,0,0,1
14500.0,1,1,58.2,14500.0,0,1,0,0,0,0,0,0,0,0
60500.0,5,3,166.7,60500.0,0,0,0,0,0,0,0,0,0,1
65000.0,5,3,156.8,65000.0,0,0,0,0,0,1,0,0,0,0
30500.0,4,2,77.3,30500.0,0,1,0,0,0,0,0,0,0,0
62500.0,5,3,160.1,62500.0,0,0,1,0,0,0,0,0,0,0
23000.0,1,1,87.0,23000.0,0,0,0,0,1,0,0,0,0,0
17500.0,1,1,40.0,17500.0,0,0,0,0,0,0,0,0,1,0
59500.0,5,3,163.3,59500.0,0,0,0,0,0,0,0,0,0,1
52000.0,5,3,157.4,52000.0,0,0,0,0,0,0,0,1,0,0
50500.0,4,3,143.8,50500.0,0,0,0,0,0,0,0,0,0,1
31500.0,2,1,90.4,31500.0,0,0,0,0,0,0,0,0,1,0
37000.0,3,1,115.0,37000.0,0,0,0,0,0,0,1,0,0,0
34500.0,3,1,103.1,34500.0,0,0,0,0,0,0,1,0,0,0
54000.0,4,3,107.7,54000.0,0,0,0,0,0,1,0,0,0,0
27500.0,2,1,107.0,27500.0,1,0,0,0,0,0,0,0,0,0
42500.0,5,2,128.1,42500.0,0,0,0,0,0,0,1,0,0,0
28000.0,3,2,89.8,28000.0,0,1,0,0,0,0,0,0,0,0
51000.0,5,3,152.5,51000.0,0,0,0,0,0,0,0,0,1,0
80000.0,5,3,156.7,80000.0,0,0,0,1,0,0,0,0,0,0
31000.0,3,2,90.8,31000.0,0,0,0,0,0,0,0,0,1,0
50000.0,3,2,115.2,50000.0,0,0,1,0,0,0,0,0,0,0
70500.0,5,3,145.4,70500.0,0,0,0,0,0,1,0,0,0,0
67500.0,5,3,149.9,67500.0,0,0,0,1,0,0,0,0,0,0
11500.0,1,1,40.6,11500.0,1,0,0,0,0,0,0,0,0,0
47000.0,3,1,108.1,47000.0,0,0,0,1,0,0,0,0,0,0
25500.0,1,1,66.0,25500.0,0,0,0,0,0,0,0,0,0,1
23500.0,1,1,66.9,23500.0,0,0,1,0,0,0,0,0,0,0
56000.0,5,3,155.4,56000.0,0,0,0,0,0,0,0,0,0,1
59500.0,4,2,142.0,59500.0,0,0,0,1,0,0,0,0,0,0
57000.0,4,2,128.9,57000.0,0,0,0,1,0,0,0,0,0,0
34500.0,2,1,89.8,34500.0,0,0,0,0,0,1,0,0,0,0
32000.0,3,1,100.2,32000.0,0,0,0,0,1,0,0,0,0,0
28500.0,2,1,79.3,28500.0,0,0,0,0,0,0,0,0,0,1
42000.0,2,1,90.6,42000.0,0,0,0,0,0,1,0,0,0,0
38500.0,2,1,82.4,38500.0,0,0,0,1,0,0,0,0,0,0
49500.0,3,1,104.1,49500.0,0,0,0,1,0,0,0,0,0,0
31500.0,3,3,101.9,31500.0,0,0,0,0,0,0,0,1,0,0
28000.0,2,1,66.3,28000.0,0,0,0,1,0,0,0,0,0,0
66000.0,4,3,134.6,66000.0,0,0,1,0,0,0,0,0,0,0
35000.0,2,1,88.8,35000.0,0,0,1,0,0,0,0,0,0,0
66500.0,4,2,140.2,66500.0,0,0,0,0,0,1,0,0,0,0
33000.0,2,1,79.6,33000.0,0,0,0,0,0,1,0,0,0,0
52000.0,5,3,174.7,52000.0,0,0,0,0,0,0,1,0,0,0
22500.0,2,1,81.4,22500.0,0,0,0,0,0,0,0,1,0,0
20000.0,1,1,53.5,20000.0,0,0,0,0,0,0,0,0,0,1
22000.0,1,1,52.1,22000.0,0,0,0,0,0,1,0,0,0,0
54000.0,5,3,131.2,54000.0,0,0,0,0,0,0,0,0,0,1
65500.0,5,3,170.4,65500.0,0,0,1,0,0,0,0,0,0,0
31500.0,2,1,102.5,31500.0,0,0,0,0,1,0,0,0,0,0
50500.0,4,3,137.2,50500.0,0,0,0,0,0,0,0,0,0,1
51000.0,3,2,103.8,51000.0,0,0,0,1,0,0,0,0,0,0
56500.0,4,2,126.8,56500.0,0,0,1,0,0,0,0,0,0,0
64500.0,5,2,169.2,64500.0,0,0,0,0,1,0,0,0,0,0
71000.0,5,3,159.9,71000.0,0,0,0,1,0,0,0,0,0,0
43500.0,2,1,89.0,43500.0,0,0,0,1,0,0,0,0,0,0
33000.0,3,2,103.2,33000.0,0,1,0,0,0,0,0,0,0,0
28000.0,1,1,56.7,28000.0,0,0,0,1,0,0,0,0,0,0
34500.0,1,1,77.7,34500.0,0,0,0,1,0,0,0,0,0,0
20500.0,1,1,71.2,20500.0,0,0,0,0,0,0,0,0,1,0
33000.0,2,1,86.2,33000.0,0,0,0,0,0,0,0,0,0,1
45000.0,4,3,118.1,45000.0,0,0,0,0,0,0,0,0,1,0
21000.0,1,1,66.7,21000.0,0,0,0,0,0,0,0,0,1,0
44000.0,2,1,91.2,44000.0,0,0,0,1,0,0,0,0,0,0
17500.0,1,1,66.0,17500.0,0,0,0,0,0,0,0,1,0,0
25500.0,2,1,76.4,25500.0,0,0,0,0,0,0,0,0,1,0
65000.0,5,3,182.8,65000.0,0,0,0,0,0,0,0,0,0,1
25000.0,3,1,89.9,25000.0,0,1,0,0,0,0,0,0,0,0
35000.0,2,1,83.1,35000.0,0,0,1,0,0,0,0,0,0,0
53500.0,5,3,146.4,53500.0,1,0,0,0,0,0,0,0,0,0
42500.0,2,1,98.4,42500.0,0,0,0,0,0,1,0,0,0,0
35000.0,3,2,113.7,35000.0,0,0,0,0,0,0,1,0,0,0
22500.0,1,1,65.8,22500.0,0,0,0,0,0,0,0,0,0,1
26000.0,2,1,95.6,26000.0,0,0,0,0,0,0,1,0,0,0
37000.0,3,2,108.2,37000.0,0,0,0,0,0,0,0,0,1,0
40000.0,1,1,102.2,40000.0,0,0,0,0,0,0,0,0,0,1
64000.0,5,3,153.8,64000.0,0,0,0,0,0,1,0,0,0,0
55500.0,5,3,154.3,55500.0,0,0,0,0,0,0,0,0,0,1
37500.0,2,1,79.5,37500.0,0,0,0,1,0,0,0,0,0,0
40500.0,3,2,92.0,40500.0,0,0,0,1,0,0,0,0,0,0
16500.0,1,1,38.1,16500.0,0,0,0,1,0,0,0,0,0,0
27000.0,2,1,86.4,27000.0,0,0,0,0,1,0,0,0,0,0
40000.0,3,3,124.4,40000.0,0,0,0,0,1,0,0,0,0,0
38500.0,3,2,104.0,38500.0,0,0,0,0,0,0,0,0,0,1
19500.0,2,1,63.7,19500.0,0,1,0,0,0,0,0,0,0,0
46500.0,4,2,135.4,46500.0,0,0,0,0,0,0,0,0,1,0
59500.0,4,3,137.9,59500.0,0,0,0,1,0,0,0,0,0,0
38000.0,2,1,99.6,38000.0,0,0,1,0,0,0,0,0,0,0
48000.0,5,2,159.0,48000.0,1,0,0,0,0,0,0,0,0,0
38000.0,2,2,92.2,38000.0,0,0,0,1,0,0,0,0,0,0
33500.0,3,2,118.4,33500.0,1,0,0,0,0,0,0,0,0,0
33000.0,3,1,86.2,33000.0,0,0,0,0,0,0,0,0,1,0
61000.0,4,3,112.0,61000.0,0,0,0,1,0,0,0,0,0,0
22000.0,2,1,77.2,22000.0,0,1,0,0,0,0,0,0,0,0
48000.0,5,3,150.4,48000.0,0,0,0,0,0,0,0,1,0,0
35500.0,2,1,90.7,35500.0,0,0,1,0,0,0,0,0,0,0
58500.0,5,3,165.4,58500.0,0,0,0,0,0,0,0,0,0,1
53000.0,3,2,121.8,53000.0,0,0,0,1,0,0,0,0,0,0
41500.0,4,2,119.5,41500.0,0,0,0,0,0,0,0,0,1,0
66000.0,5,3,154.9,66000.0,0,0,0,0,0,0,0,0,0,1
51000.0,5,3,141.8,51000.0,0,0,0,0,1,0,0,0,0,0
47000.0,3,2,111.9,47000.0,0,0,0,1,0,0,0,0,0,0
15000.0,1,1,30.0,15000.0,0,0,0,0,0,0,0,0,1,0
47000.0,3,2,136.9,47000.0,0,0,0,0,0,0,0,0,0,1
35500.0,3,2,100.9,35500.0,0,0,0,0,0,0,0,0,0,1
21500.0,1,1,59.8,21500.0,0,0,1,0,0,0,0,0,0,0
40000.0,2,2,87.6,40000.0,0,0,0,0,0,1,0,0,0,0
26500.0,2,2,80.2,26500.0,0,0,0,0,1,0,0,0,0,0
63500.0,5,3,171.8,63500.0,0,0,0,0,1,0,0,0,0,0
39000.0,3,2,106.7,39000.0,0,0,0,0,0,0,0,0,1,0
20000.0,1,1,65.8,20000.0,0,0,0,0,0,0,1,0,0,0
24000.0,1,1,78.4,24000.0,1,0,0,0,0,0,0,0,0,0
66000.0,5,2,159.0,66000.0,0,0,0,0,0,1,0,0,0,0
60000.0,5,3,151.3,60000.0,0,0,1,0,0,0,0,0,0,0
63500.0,4,3,143.3,63500.0,0,0,0,1,0,0,0,0,0,0
25500.0,1,1,94.5,25500.0,0,0,0,0,0,0,1,0,0,0
26000.0,1,1,65.4,26000.0,0,0,0,0,0,1,0,0,0,0
57500.0,4,3,132.0,57500.0,0,0,0,1,0,0,0,0,0,0
59500.0,5,2,144.8,59500.0,0,0,0,0,0,1,0,0,0,0
20500.0,1,1,45.6,20500.0,0,0,0,1,0,0,0,0,0,0
43000.0,5,3,137.8,43000.0,1,0,0,0,0,0,0,0,0,0
66000.0,5,3,145.8,66000.0,0,0,0,1,0,0,0,0,0,0
24000.0,1,1,85.2,24000.0,0,0,0,0,0,0,0,1,0,0
18500.0,1,1,70.4,18500.0,0,1,0,0,0,0,0,0,0,0
59000.0,4,3,121.3,59000.0,0,0,1,0,0,0,0,0,0,0
47500.0,4,2,143.5,47500.0,0,0,0,0,0,0,0,1,0,0
50500.0,4,2,124.7,50500.0,0,0,1,0,0,0,0,0,0,0
21000.0,1,1,77.5,21000.0,0,0,0,0,1,0,0,0,0,0
49500.0,5,2,140.1,49500.0,0,0,0,0,1,0,0,0,0,0
50000.0,5,3,156.7,50000.0,0,0,0,0,0,0,1,0,0,0
51000.0,4,2,157.3,51000.0,0,0,0,0,0,0,0,0,1,0
77000.0,5,3,154.5,77000.0,0,0,0,1,0,0,0,0,0,0
37500.0,3,2,112.9,37500.0,0,0,0,0,0,0,0,1,0,0
23000.0,2,1,80.4,23000.0,0,0,0,0,0,0,1,0,0,0
72500.0,5,3,135.3,72500.0,0,0,0,1,0,0,0,0,0,0
52500.0,4,2,138.4,52500.0,0,0,0,0,0,0,0,0,0,1
25000.0,1,1,77.4,25000.0,0,0,0,0,1,0,0,0,0,0
78000.0,5,3,148.3,78000.0,0,0,0,1,0,0,0,0,0,0
44500.0,3,1,96.5,44500.0,0,0,0,0,0,1,0,0,0,0
39000.0,4,2,123.3,39000.0,0,0,0,0,0,0,0,1,0,0
45500.0,3,2,95.9,45500.0,0,0,0,0,0,1,0,0,0,0
50000.0,3,2,130.7,50000.0,0,0,0,0,0,0,0,0,0,1
43500.0,4,2,135.6,43500.0,0,0,0,0,0,0,0,0,1,0
44000.0,4,2,136.9,44000.0,0,0,0,0,0,0,0,0,1,0
36500.0,2,1,96.6,36500.0,0,0,0,0,0,1,0,0,0,0
33000.0,3,2,103.0,33000.0,0,1,0,0,0,0,0,0,0,0
26000.0,1,1,67.3,26000.0,0,0,1,0,0,0,0,0,0,0
24500.0,1,1,60.8,24500.0,0,0,0,0,0,0,0,0,0,1
64500.0,4,2,134.1,64500.0,0,0,0,0,0,1,0,0,0,0
32500.0,2,2,70.0,32500.0,0,0,0,1,0,0,0,0,0,0
33500.0,3,2,109.8,33500.0,0,0,0,0,1,0,0,0,0,0
62500.0,5,3,149.5,62500.0,0,0,0,0,0,1,0,0,0,0
30500.0,1,1,70.1,30500.0,0,0,0,0,0,0,0,0,0,1
41500.0,3,2,138.3,41500.0,0,0,0,0,0,0,1,0,0,0
38500.0,3,2,103.3,38500.0,0,0,0,0,0,0,0,1,0,0
63000.0,5,3,145.5,63000.0,0,0,0,0,0,0,0,0,0,1
33000.0,3,1,94.7,33000.0,0,0,0,0,0,0,0,0,0,1
50000.0,4,3,132.5,50000.0,0,0,0,0,0,0,0,0,0,1
28500.0,2,1,76.3,28500.0,0,0,1,0,0,0,0,0,0,0
51000.0,4,3,106.3,51000.0,0,0,0,1,0,0,0,0,0,0
66000.0,4,3,141.1,66000.0,0,0,1,0,0,0,0,0,0,0
16500.0,1,1,54.8,16500.0,1,0,0,0,0,0,0,0,0,0
53500.0,4,2,129.6,53500.0,0,0,0,0,0,0,0,0,1,0
26500.0,2,1,68.9,26500.0,0,0,1,0,0,0,0,0,0,0
53000.0,4,2,123.0,53000.0,0,0,0,1,0,0,0,0,0,0
54000.0,4,3,129.9,54000.0,0,0,0,0,0,0,0,0,0,1
53000.0,5,3,157.8,53000.0,0,0,0,0,0,0,1,0,0,0
37000.0,3,2,125.3,37000.0,0,0,0,0,0,0,0,1,0,0
20000.0,1,1,72.8,20000.0,0,1,0,0,0,0,0,0,0,0
48500.0,4,2,141.5,48500.0,1,0,0,0,0,0,0,0,0,0
22500.0,1,1,70.8,22500.0,1,0,0,0,0,0,0,0,0,0
25000.0,1,1,63.6,25000.0,0,0,0,1,0,0,0,0,0,0
58500.0,5,3,164.9,58500.0,0,0,0,0,0,0,0,0,0,1
42500.0,3,1,115.8,42500.0,0,0,1,0,0,0,0,0,0,0
69500.0,5,3,134.5,69500.0,0,0,0,1,0,0,0,0,0,0
34500.0,3,1,104.7,34500.0,0,0,0,0,0,0,0,0,1,0
64000.0,4,2,139.4,64000.0,0,0,1,0,0,0,0,0,0,0
42000.0,2,1,85.7,42000.0,0,0,0,1,0,0,0,0,0,0
24000.0,1,1,77.6,24000.0,0,0,0,0,0,0,0,0,0,1
40000.0,2,1,101.8,40000.0,0,0,0,1,0,0,0,0,0,0
33500.0,3,1,122.4,33500.0,0,0,0,0,0,0,0,1,0,0
24000.0,1,1,78.5,24000.0,0,0,0,0,0,0,0,0,1,0
22000.0,2,1,73.6,22000.0,0,0,0,0,1,0,0,0,0,0
30000.0,1,1,69.8,30000.0,0,0,0,0,0,0,0,0,0,1
50500.0,4,2,122.7,50500.0,0,0,0,0,0,1,0,0,0,0
55500.0,5,3,148.6,55500.0,0,0,0,0,0,0,1,0,0,0
36000.0,2,2,101.9,36000.0,0,0,0,0,0,0,1,0,0,0
50000.0,5,3,176.2,50000.0,0,1,0,0,0,0,0,0,0,0
29500.0,2,1,115.4,29500.0,0,1,0,0,0,0,0,0,0,0
35500.0,2,1,88.1,35500.0,0,0,0,1,0,0,0,0,0,0
50000.0,4,2,130.3,50000.0,0,0,0,0,0,0,0,0,0,1
34500.0,3,1,92.6,34500.0,0,0,0,0,0,0,0,1,0,0
