platform,property_id,title,description,price_etb,subcity,sq_m,bedrooms,bathrooms,is_furnished,url
jiji,,"3bdrm Condo in Gerji, Bole for rent","የሚከራይ ቤት
ባለ 3 መኝታ
አድራሻ: Gerji
ቤት ለመግዛትም ሆነ ለመከርየት ከፈለጉ ደዉሉለን{phone=0930780681}
የትም እንገኛለን
We are found anywhere",,Bole,,3.0,1.0,True,/bole/houses-apartments-for-rent/3bdrm-condo-in-gerji-bole-for-rent-nmGzLPdOTX3eRT2jj5n6xhMW.html
jiji,,"1bdrm Apartment in 721 Class Appartmnet, Yeka for rent","Rental home appartment
#መኖሪያ ቤት ኪራይ //rental home
◈location − 72
◈የቦታው ስፋት − 
◈appartment
◈G_ 3 floor ለይ
◈ፅድት ያለ 
◈ 
◈// 1 have toilet 
◈ ዋጋ −−18,000// 
ሙሉ መረጃ ለማግኘት 
~{phone=0933571691} //
የትም ሳይለፉ በቦታው ያሉ እስኪመስሎት ድረስ የሚከራዩትን ቤት የሚያሳይ(video based digtal broker)
እኛ ጋር ~~ ያለንን ብቻ ሳይሆን 
የፈለጉትንም ያገኛሉ ~ ደውለው
",,Other,,1.0,1.0,True,/yeka/houses-apartments-for-rent/1bdrm-apartment-in-721-class-appartmnet-yeka-for-rent-mhHdTgb48vtTHMcCOJTxYJ25.html
jiji,,"2bdrm Apartment in Hayat Meri 40/60, Arada for rent","Hayat Meri 40/60 apartments for rent 
2 bedrooms 
1 bathroom 
72 sq meter
9th floor 
17,000 per month 
Call for more ",,Other,,2.0,1.0,True,/arada/houses-apartments-for-rent/2bdrm-apartment-in-hayat-meri-40-60-arada-for-rent-k5yosQRnKEqukAWDkCBmSip1.html
jiji,,"Furnished 2bdrm Apartment in Luxury Apartment, Bole for rent"," [Available]
የሚከራይ አፓርትመንት
@ቦሌ ወሎ ሰፈር
Cozy Fully Furnished Two Bedroom Unit to Let
Bole{phone=0930780681} 
Located in a highly desired area of Bole Welosefer, quiet and safe residential area. 
5th floor 
Comes with:
• 2 bedrooms 
• 2 bathrooms 
• Living and dining room 
• Laundry Room 
Yes: Hot water system, Internet, Tanker reservoir and parking space.
Price: $1,500 (equivalent in Bank Rate)
Lease Year: One 
Das Property Management 
A Partner you can trust{phone=0930780681}",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/furnished-2bdrm-apartment-in-luxury-apartment-bole-for-rent-8TaoJ00CcoLQZ0AlcH1HgVJQ.html
jiji,,"3bdrm Condo in Condominium, Bole for rent","#ኮንዶሚንየም 
#20/80
#ባለ 2 መኝታ 
#98 ካሬ 
#ቦሌ ቡልቡላ 
#የራሱ 3000 የውሀ ታንከር አለው 
#ፅድት ተደርጎ የተሰራ  
# አራተኛ ላይ 
#Price  :6.000.000 Birr(ቀርበው ይደራደሩ )
 COMMISSION :(2%)",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/3bdrm-condo-in-condominium-bole-for-rent-7pP7VT5hlwIHaOwb51Vk10Ub.html
jiji,,"1bdrm Apartment in Addis Abeba, Bole for rent","Apartment for rent unfinished 1bedroom 1bathroom Parikg space available 
9th floor nice and clean apartment 
Around figa",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-addis-abeba-bole-for-rent-raY5aznQ4Mo77v1dT5Mq6614.html
jiji,,1bdrm House in Bole for rent,"Wide living room, Shower with heater and bathtub, parking inside the compound",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-house-in-bole-for-rent-tVQ2mQ9UBQjmEQn0ueh2eMBd.html
jiji,,"2bdrm Apartment in Figa Area, Bole for rent","Apartment for rent figa area 
2 bed room 2bath room 
5th floor
25000",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/2bdrm-apartment-in-figa-area-bole-for-rent-yXcTOY3zqeKJEcBfTlImNDGu.html
jiji,,6bdrm Apartment in Bole for rent,"G+4 አፓርትመንት (የሚከራየው ከግራውንድ እስከ 3ኛ ፎቅ)(4ኛው ወለል አይከራይም)
መሃል ከተማ (ከ24 መብራት ወደ ላንሴት ሆስፒታል መሄጃ) ከቀለበት መንገድ ጀርባ
ኮሞፓውንድ ውስጥ በአስተማማኝ ጥበቃ
ተከራይ ብቻ ይደውል",,Bole,,6.0,4.0,True,/bole/houses-apartments-for-rent/6bdrm-apartment-in-bole-for-rent-6xRPu8fImKspJnW1Ahk9KqJt.html
jiji,,"Studio Apartment in Fe Apartment, Yeka for rent","Studio apartment 
Furnished kitchen 
Bathroom 
24/7 Electric
Water tanker 
Elevator",,Other,,1.0,1.0,True,/yeka/houses-apartments-for-rent/studio-apartment-in-fe-apartment-yeka-for-rent-kFRRHfatIJ9WpLqqNeL8JlsA.html
jiji,,"2bdrm Apartment in Addis Abeba, Bole for rent","Apartment for rent 
72 square meter 
2bedroom 
2bathroom 
Nice and clean apartment 
Parkig space available 
5th floor",,Bole,,2.0,2.0,True,/bole/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-bole-for-rent-hNsdIKjhMtISPUiw1E8c6b18.html
jiji,,"1bdrm Condo in Gerji Condomnium, Bole for rent"," 
የሚከራይ አፓርትመንት 
 ገርጂ መብራት 
 ባለአንድ መኝታ
 1ኛ ፎቅ ላይ 
 23ሺ ብር
የሚከራይ ቤት መኪና መጋዘን ወይም ቦታ ካለዎት ይደውሉልን ወይም በዉስጥ መስመር ይላኩልን{phone=0968450637}
Join group
 ",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-condo-in-gerji-condomnium-bole-for-rent-sqe2hkVoZNijAgtafVSfZb58.html
jiji,,"1bdrm Condo in 40/60 Condominium, Bole for rent",The house is very clean and best air condition the view is at the east and too near to air pirt,,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-condo-in-40-60-condominium-bole-for-rent-rumWQZ9V3sqxxgjaeVchKvRt.html
jiji,,"3bdrm Condo in 5Th Floor, Bole for rent","3bdrm condominium for rent, bole bulbula 40/60, 5th floor, rent , had no ceramic except kichen and bath room",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/3bdrm-condo-in-5th-floor-bole-for-rent-wweRAyTazlCWLxAg91I8CMS1.html
jiji,,1bdrm House in Yeka Abado for rent,"Location:Yeka Abado piyassa 13
Second floor 
Fully ceramic 
Amazing compound 
Price 13,000",,Other,,1.0,1.0,True,/yeka/houses-apartments-for-rent/1bdrm-house-in-yeka-abado-for-rent-nn2XfqeKtbuo8nvsaQWrD8fL.html
jiji,,"1bdrm Apartment in Addis Abeba, Bole for rent","Apartment for rent 
54 square meter 
One bedroom 
One bathroom 
Nice and clean apartment 
Parkig space available 
7th floor 
Figa area",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-addis-abeba-bole-for-rent-3491dnvmjHDpHw71Am2zwVsh.html
jiji,,"1bdrm Condo in Summit Condominium, Bole for rent","ሰሚት ኮንዶሚኒየም ኪራይ 
 ባለ 1 መኝታ 
 መሬት ላይ ( Ground floor)
 በጥራት የተሠራ ኪችን ካቢኔት ያለው፡፡
 ሙሉ ሴራሚክ የተሠራ ፡፡ ለትራንስፖርት አመች ቦታ ላይ ፡፡ 
 የኪራይ ዋጋው 16,000 ብር በወር ነው ፡፡
 ሌሎችም አማራጮች አሉን ስቲዶ ፡ ባለ1 መኝታ ፡ ባለ2 መኝታ ፡ ባለ 3መኝታ፡
አፓርታማ ፡ ሽያጭ ወይም ኪራይ 
ለተጨማሪ መረጃ +
ቴሌግራም- 
#የሪል ስቴት ስያጭ አማካሪ
# የምህንድስና ባለሞያ
#አፓርታማዎች 
#የቅንጦት ሪልስቴት 
#ኢንቨስትመንት 
#አዲስ አበባ ኢትዮጵያ",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-condo-in-summit-condominium-bole-for-rent-7YDKIWi1ZFHFemsXYaKlu7Wn.html
jiji,,"1bdrm Apartment in Figa Area, Bole for rent","Apartment For rent figa area
One bed room 
One bath room 
7th floor 
22000 birr",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-figa-area-bole-for-rent-9Zv5uV701k9tBYcemwJ2WES0.html
jiji,,"Studio Apartment in Addis Abeba, Bole for rent","Apartment for rent 
One bedroom 
One bathroom 
Nice and clean apartment 
3rd floor 
22 area",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/studio-apartment-in-addis-abeba-bole-for-rent-6os4Ijg91182sbFZA9dT2fpF.html
jiji,,4bdrm Villa in Nifas Silk-Lafto for rent,"የሚከራይ ቪላ ቤት ከሰፊ ግቢ ጋር (ለመኖርያ / ለመጋዘን / ለተለያዩ አገልግሎት የሚሆን) 
አሮጌ አውሮፕላን ማረፊያ ከICS / American School/ አጠገብ 
ለአስፋልት ቅርብ ሆኖ የውስጥ ለውስጥ አስፋልት መንገድ ዳር
ግቢ ስፋት 580 ካሬ ሜትር ከ6 መኪና ማቆሚያ ጋርና ሰፊ መናፈሻ የሳር ቦታ ያለው 
ሰርቪስ ያለው 4 መኝታ 3 መታጠቢያ ቤት 
አደገኛ የኤሌክትሪክ አጥር የተገጠመለት 
የኪራይ ዋጋ 120 ሺህ ብር / በወር (ውስን ድርድር አለው)
ፈላጊ አፈላላጊ ይደዉሉ{phone=0912501125}
- 
Spacious Villa for rent near ICS/American School in Old Airport. 
- Residence, Store or other Services 
- Monthly Rental: $1300 or equivalent in Birr 
- Location: Old Airport near ICS School 
- Area: 580 sqm / 6,243 sq ft 
- 4 bedrooms, 3 bathrooms with Service Quarters 
- Easy Access: Asphalt road to compound door from main road (S. Africa St) 
- Ample parking for up to six cars, accompanied by a generous green area. 
- Security Electric Fence installed",,Nifas-Silk-Lafto,,4.0,3.0,True,/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-villa-in-nifas-silk-lafto-for-rent-6xK2iIjOE4qa3c6uJqorl0b6.html
jiji,,"Studio Apartment in Addis Abeba, Bole for rent","Apartment for rent 
Studio 
One bedroom 
One bathroom 
Nice and clean Studio 
5th floor 
22 area",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/studio-apartment-in-addis-abeba-bole-for-rent-uHaOyhhDKUceYXgUhpJ1EAa1.html
jiji,,"3bdrm Apartment in Medocs, Bole for rent","Three bedrooms, in the second floor. Within a gated compound having adequate parking space and green area.",,Bole,,3.0,1.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-medocs-bole-for-rent-u5M91WGxBzG1GU8h3xZRtRke.html
jiji,,3bdrm Condo in Bole Arabsa for rent,"ቦሌ አራብሳ ኮንዶሚኒየም ኪራይ 
 ባለ 3 መኝታ 
 መሬት ላይ ( Ground floor)
 በጥራት የተሠራ ኪችን ካቢኔት ያለው፡፡
 ሙሉ ሴራሚክ የተሠራ ለትራንስፖርት አመች ቦታ ላይ ፡፡ አደባባይ ታክሲ መዞሪያ ጋ
 የኪራይ ዋጋው 18,000 ብር በወር ነው ፡፡
 ሌሎችም አማራጮች አሉን ስቲዶ ፡ ባለ1 መኝታ ፡ ባለ2 መኝታ ፡ ባለ 3መኝታ፡
አፓርታማ ፡ ሽያጭ ወይም ኪራይ 
ለተጨማሪ መረጃ +
ቴሌግራም- 
#የሪል ስቴት ስያጭ አማካሪ
# የምህንድስና ባለሞያ
#አፓርታማዎች 
#የቅንጦት ሪልስቴት 
#ኢንቨስትመንት 
#አዲስ አበባ ኢትዮጵያ",,Bole,,3.0,1.0,True,/bole/houses-apartments-for-rent/3bdrm-condo-in-bole-arabsa-for-rent-ix2daUTUqhgVwIGAOiwxwe3W.html
jiji,,"Furnished 3bdrm Condo in Semit Condo/40/60, Yeka for rent","Furnished house for rental 
#new building 
#40/60 project
#location /semit around sunrise apartment 
#price 25,000ETB per month 
#uregent call{phone=0945961449}",,Other,,3.0,2.0,True,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-semit-condo-40-60-yeka-for-rent-aFwbhiJAm0aL0ClpwDUfDAbJ.html
jiji,,"3bdrm Apartment in Megenagna 40/60, Yeka for rent","የሚከራይ apartment ቤት
ባለ 3 መኝታ
kitchen ቻብነት: kitchen shelf yalew
አድራሻ: Megenagna 
ቤት ለመግዛትም ሆነ ለመከርየት ከፈለጉ ደዉሉለን
Contact{phone=0930780681}
የትም እንገኛለን
We are found anywhere",,Yeka,,3.0,2.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-megenagna-40-60-yeka-for-rent-37PvYmodAYD5DzgzSljsyOuN.html
jiji,,"Studio Apartment in Addis Abeba, Bole for rent","Studio apartment for rent 
One bedroom 
One bathroom 
Nice and clean Studio 
5th floor 
22 area",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/studio-apartment-in-addis-abeba-bole-for-rent-uIVgWz0A2qa6fq077kvz6EWp.html
jiji,,"1bdrm Apartment in Addis Abeba, Bole for rent","Apartment for rent unfinished 
One bedroom one bathroom parikg space available 9th floor figa area",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-addis-abeba-bole-for-rent-6u9J8oSfS43NuF4loVCSelnW.html
jiji,,"2bdrm Condo in ሰሚት ኮንዶሚንየም, Bole for rent"," ቤት
የሚከራይ ኮንዶሚንየም 
ሰሚት 
 ባለ ሁለት መኝታ
 
የሚከራይ ቤት መኪና መጋዘን ወይም ቦታ ካለዎት ይደውሉልን ወይም በዉስጥ መስመር ይላኩልን{phone=0968450637}",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/2bdrm-condo-in-samite-konedomineyame-bole-for-rent-bhkszmrgzZ3KCDp6cPxo3pOX.html
jiji,,"1bdrm Apartment in Apartments For Rent, Bole for rent","Hayat Meri Apartments for Rent 
1 bedroom
1 bathroom 
61 square meters 
On the 10th floor 
Near to the main road 
15,000 per month 
Call for more ",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-apartments-for-rent-bole-for-rent-fLiq9NnNwfOWZKWVN7naygZM.html
jiji,,"1bdrm Condo in Gerji, Bole for rent","የሚከራይ ቤት
ባለ አንድ መኝታ
kitchen ቻብነት: kitchen shelf yalew
አድራሻ: Gerji
ቤት ለመግዛትም ሆነ ለመከርየት ከፈለጉ ደዉሉለን
የትም እንገኛለን
We are found any where",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-condo-in-gerji-bole-for-rent-uai1GHC3oSV4jUhiGUreGE90.html
jiji,,"Furnished 3bdrm Apartment in Nasew Real State, Nifas Silk-Lafto","3bed room furnished apartment with 2bath rooms and 8mb WiFi, washing machine,hot water on both bathrooms and every other home facilities the apartment is located on the main road",,Nifas-Silk-Lafto,,3.0,2.0,True,/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nasew-real-state-nifas-silk-lafto-9VXQalxYkaaMXNxHTPBGrQfH.html
jiji,,"Studio Apartment in Addis Abeba, Bole for rent","Studio apartment for rent 
One bedroom 
One bathroom 
Nice and clean apartment 
5th floor 
Bole 22 area",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/studio-apartment-in-addis-abeba-bole-for-rent-as6Orkg4Qza0TkoIvcvrXPDP.html
jiji,,"2bdrm Condo in Bulbula Condomnium, Bole for rent"," 
የሚከራይ ኮንዶሚንየም 
 ቡልቡላ
 ባለ ሁለት መኝታ
 24ሺ ብር
የሚከራይ ቤት መኪና መጋዘን ወይም ቦታ ካለዎት ይደውሉልን ወይም በዉስጥ መስመር ይላኩልን{phone=0968450637}
Join group
 ",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/2bdrm-condo-in-bulbula-condomnium-bole-for-rent-wHIwjGSg2XzzdpWTyX1Ds4Dz.html
jiji,,"1bdrm Condo in ሰሚት ኮንዶሚኒየም 3ኛ በር, Bole for rent","ሰሚት ኮንዶሚኒየም 3ኛ በር ኪራይ 
 ባለ 1 መኝታ 
 መሬት ላይ ( Ground floor)
 በጥራት የተሠራ ኪችን ካቢኔት ያለው፡፡
 ወለሉ ሊሾ ነው፡፡ ለትራንስፖርት አመች ቦታ ላይ ፡፡  
 ሌሎችም አማራጮች አሉን ስቲዶ ፡ ባለ1 መኝታ ፡ ባለ2 መኝታ ፡ ባለ 3መኝታ፡
አፓርታማ ፡ ሽያጭ ወይም ኪራይ 
ለተጨማሪ መረጃ +
ቴሌግራም- 
#የሪል ስቴት ስያጭ አማካሪ
# የምህንድስና ባለሞያ
#አፓርታማዎች 
#የቅንጦት ሪልስቴት 
#ኢንቨስትመንት 
#አዲስ አበባ ኢትዮጵያ",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-condo-in-samite-konedominiyame-3nyaa-bare-bole-for-rent-ypPCvM4kMWnayOieoiTVQUd5.html
jiji,,"Furnished 1bdrm Condo in Ethiopia, Bole for rent","Betam yemeyamer konjo hono yetesera apartma bole bulbula 
hulu neger yetemuala",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/furnished-1bdrm-condo-in-ethiopia-bole-for-rent-akcVgF7WdaM9yOOdUhK04haB.html
jiji,,"2bdrm Condo in ቦሌ አራብሳ ኮንዶሚኒየም, Bole for rent","ኪራይ ቦሌ አራብሳ ኮንዶሚኒየም 
 ባለ 2 መኝታ 
 2ኛ ላይ ( 2nd floor)
 መሉ ሴራሚክ እና ኪችን ካቢኔት ያለው፡፡
 ዋጋው 17,000 ብር በወር 
  ሌሎችም አማራጮች አሉን ስቲዶ ፡ ባለ1 መኝታ ፡ ባለ2 መኝታ ፡ ባለ 3መኝታ 
ለተጨማሪ መረጃ +
ቴሌግራም- 
#የሪል ስቴት ስያጭ አማካሪ
# የምህንድስና ባለሞያ
#አፓርታማዎች 
#የቅንጦት ሪልስቴት 
#ኢንቨስትመንት 
#አዲስ አበባ ኢትዮጵያ",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/2bdrm-condo-in-bolee-araabesaa-konedominiyame-bole-for-rent-6oCAKl9rcZQXrZxGBnqBh7v9.html
jiji,,"Furnished 3bdrm Apartment in Jackros Apartments, Bole for rent","Large sitting and dining area with fully fitted modern kitchen.
Nice open corridor.
4 bedrooms with 3 bathrooms/basin and fitted wardrobes.
Laundry room with fitted drainage system.
A few-minutes' drive to the Airport and Hotels.
Emergency fire escape (fire Extinguisher).
High capacity Back-up Generator.
Large water tank with pressure pump.
Central boiler for all rooms.
Maids room with bathroom.
Specious storage space.
Exterior
Open terrace.
24/7 Security service.
Highly secured gated compound.
Outdoor Parking space{phone=0930780681}",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-jackros-apartments-bole-for-rent-alo7UZPRGxMKUVN6AQh19SWh.html
jiji,,"Furnished 3bdrm Apartment in Jackros Apartments, Bole for rent","Large sitting and dining area with fully fitted modern kitchen.
Nice open corridor.
4 bedrooms with 3 bathrooms/basin and fitted wardrobes.
Laundry room with fitted drainage system.
A few-minutes' drive to the Airport and Hotels.
Emergency fire escape (fire Extinguisher).
High capacity Back-up Generator.
Large water tank with pressure pump.
Central boiler for all rooms.
Maids room with bathroom.
Specious storage space.
Exterior
Open terrace.
24/7 Security service.
Highly secured gated compound.
Outdoor Parking space{phone=0930780681}",,Bole,,3.0,2.0,True,/bole/houses-apartments-for-rent/furnished-3bdrm-apartment-in-jackros-apartments-bole-for-rent-alo7UZPRGxMKUVN6AQh19SWh.html
jiji,,"3bdrm Apartment in Wosen  Area, Yeka for rent","Apartment for rent wosen area
3 bed room 1 bath room
Clean and semi fernished
6 or 7th floor elavator available
Parking space available
30000birr",,Other,,3.0,1.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-wosen-area-yeka-for-rent-nhMDv79Ue5svTBSiimtpnc2X.html
jiji,,2bdrm Condo in Bole Arabsa for rent,"ቦሌ አራብሳ ኮንዶሚኒየም ኪራይ 
 ባለ 2 መኝታ 
 1ኛ ላይ ( 1st floor)
 በጥራት የተሠራ 
 ሙሉ ሴራሚክ የተሠራ ለትራንስፖርት አመች ቦታ ላይ 
 የኪራይ ዋጋው 16,000 ብር በወር ነው ፡፡
 ሌሎችም አማራጮች አሉን ስቲዶ ፡ ባለ1 መኝታ ፡ ባለ2 መኝታ ፡ ባለ 3መኝታ፡
አፓርታማ ፡ ሽያጭ ወይም ኪራይ 
ለተጨማሪ መረጃ +
ቴሌግራም- 
#የሪል ስቴት ስያጭ አማካሪ
# የምህንድስና ባለሞያ
#አፓርታማዎች 
#የቅንጦት ሪልስቴት 
#ኢንቨስትመንት 
#አዲስ አበባ ኢትዮጵያ",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/2bdrm-condo-in-bole-arabsa-for-rent-eJyjWHIqkx0PXV0f6Dj7wivo.html
jiji,,"3bdrm Apartment in Figa, Bole for rent","Apartment for rent Figa area
3 bed room 3 bath room
7th floor
35000",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-figa-bole-for-rent-g23egGoc30VNQHscFprc48yC.html
jiji,,"3bdrm Apartment in Figa, Bole for rent","Apartment for rent figa area
3 bed room
3bath room
40000
7th floor",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-figa-bole-for-rent-m7v0bnQ6VAHGCuAnj8r5xKWM.html
jiji,,"1bdrm Apartment in Noah Realestate Figa, Bole for rent","የሚከራይ apartment 
 Figa Noah Realestate 
 ባለ 1 መኝታ 
 20,000 birr
 1st floor 
#መኖርያ ወይም #ንግድ ቤት ወይም #መኪና መከራየት ወይም ማከራየት ከፈለጉ ከታች ባለው ስልክ ላይ ደውለዉ ያሳውቁን። ስለመረጡን እናመሰግናለን{phone=0930780681}",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-noah-realestate-figa-bole-for-rent-xATvz9iv1d0RzZ7t7SbjkPd6.html
jiji,,Furnished 3bdrm Apartment in Nifas Silk-Lafto for rent,"Guest House For Rent
Haile Garment
Apartment 
3bedroom
2 bathroom
With Full Furniture
Price 120,000 negotiable
+10%
Call{phone=0947994702}",,Nifas-Silk-Lafto,,3.0,2.0,True,/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nifas-silk-lafto-for-rent-q9NxvQMCSH8OczI6DiV5kSWD.html
jiji,,"Furnished 2bdrm Condo in Koye, Akaky Kaliti for rent"," 
የሚከራይ ኮንዶሚንየም Fully furnished
 ኮዬ 
 ባለሁለት መኝታ 
 18,000 ብር
#መኖርያ ወይም #ንግድ ቤት መከራየት ወይም ማከራየት ከፈለጉ ከታች ባለው ስልክ ላይ ደውለዉ ያሳውቁን። ስለመረጡን እናመሰግናለን{phone=0968450637}
Join group 
 ",,Akaky-Kaliti,,2.0,1.0,True,/akaky-kaliti/houses-apartments-for-rent/furnished-2bdrm-condo-in-koye-akaky-kaliti-for-rent-rue1fB6BeCYARBjOzqlyGkKQ.html
jiji,,3bdrm Apartment in Yeka for rent," Apartment at British Embassy 
__Un/Furnished 3 bedrooms
__2 bathrooms
__1 Modern Semi_Open kitchen
__1 Salon + dining area
__Laundry area available 
__Generator & Elevator available 
__The apartment is #brand_new 
__1 car parking space available 
__Price for Unfurnished 85,000 Birr 
__Price for Furnished 130,000 Birr 
__Contact Us: +
__Location: Around British Embassy, Addis Ababa, Ethiopia.
 ",,Other,,3.0,2.0,True,/yeka/houses-apartments-for-rent/3bdrm-apartment-in-yeka-for-rent-xkMiJuqOiO9evOsAvBHb5NT5.html
jiji,,"3bdrm Apartment in Shola Area, Bole for rent","3 bed room apartment For rent
3 bath room apartment
Semi furnished 
192 square metere
60000birr",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-shola-area-bole-for-rent-9WNdjcXgVPoAQJ0J0uQYthTc.html
jiji,,6bdrm Villa in Akaky Kaliti for rent,"1)ሳሎን ከነ መኝታ ቤቱ
2) ሻወር ሸንት ቤት 1
3) ኬችን 1
4) 5 እንደፍላጎቶ ለመኝታ /ለሰርቪሰ የሚሆ ኑ ክፍሎች
ተከራይቶ ለማከራየት የሚሆን
5)ውሃ መብራት ያለው 
6)አስፓልት ዳር,ለትራንስፖርት ምቹ
7)ነፋሻማ አየር , ልጆቾ የሚቦርቁበት ሰፊ ግቢ
8)ከ 3 በላይ መኪና የሚያሰቆም 
9)ለኑሮ ምቹ ሰላማዊ ሰፈር እንዳያመልጦ
አድራሻ :ከ ሰፈራ ወደ ገላን መነገድ ገብርኤል መሳለሚያ ጋር
ስልክ{phone=0912626917}/
10) ለኑሮ ምቹ ሰላማዊ ሰፈር",,Akaky-Kaliti,,6.0,2.0,True,/akaky-kaliti/houses-apartments-for-rent/6bdrm-villa-in-akaky-kaliti-for-rent-8e0pVpg6i1zPC5eijOxBX2kZ.html
jiji,,"2bdrm Apartment in Megenagna 40/60, Yeka for rent","የሚከራይ አፓረንት መገናኛ 40/60
ባለ ሁለት መኝታ
kitchen ቻብነት: kitchen shelf ያለው
 የሰራተኛ መኝታ
3gna ፎቅ 
አድራሻ: መገናኛ ከደራርቱ ህንፃ ጀርባ 
ቤት ለመግዛትም ሆነ ለመከርየት ከፈለጉ ደዉሉለን::
የሚሸጥ ወይም የሚከራይ ቤት ካላችሁ በዉስጥ መስመር መላክ ይቻላል{phone=0930780681}
የትም እንገኛለን
We are found anywhere",,Yeka,,2.0,2.0,True,/yeka/houses-apartments-for-rent/2bdrm-apartment-in-megenagna-40-60-yeka-for-rent-3cFpkYg4docJttGybWSvS4ah.html
jiji,,"3bdrm Apartment in Addis Ababa, Bole for rent","Apartment for rent figa area
3 bed room 3 bath room
5th floor
Elavator available
45000 birr",,Bole,,3.0,3.0,True,/bole/houses-apartments-for-rent/3bdrm-apartment-in-addis-ababa-bole-for-rent-4afNJs3DVx4DcsQ4q37AzFyt.html
jiji,,"2bdrm Condo in Gerji Condominiums, Yeka for rent","ጥራቱን የጠበቀ ገርጂ የሚገኝ ባለሁለት መኝታ ኮንዶሚኒየም 3ተኛ ደረጀ ላይ አስፖልት ዳር ።
 
ለበለጠ መረጃ በ{phone=0929346733} ይደውሉ።
ኮሚሽን የሶስት ወር ክፍያ ነው። ማለትም 60000",,Bole,,2.0,1.0,True,/yeka/houses-apartments-for-rent/2bdrm-condo-in-gerji-condominiums-yeka-for-rent-pOUmoUssnuXTrgnbNx1Rcw6F.html
jiji,,"1bdrm Apartment in Noah Realestate, Bole for rent","የሚከራይ apartment 
 Figa Noah real estate 
 ባለ 1 መኝታ 
 22,000 birr
#መኖርያ ወይም #ንግድ ቤት ወይም #መኪና መከራየት ወይም ማከራየት ከፈለጉ ከታች ባለው ስልክ ላይ ደውለዉ ያሳውቁን። ስለመረጡን እናመሰግናለን{phone=0930780681}",,Bole,,1.0,1.0,True,/bole/houses-apartments-for-rent/1bdrm-apartment-in-noah-realestate-bole-for-rent-ifKGGI6zAnzOI5ndFHPfwnDu.html
jiji,,"2bdrm Condo in Bulbula 40/60, Bole for rent","Bulbula 40/60 condominium bale 2 megnita 4th floor lay
ቤት መከራየትም ሆነ መግዛት ይደዉሉልን{phone=0930780681}
የትም እንገኛለን
We found every where",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/2bdrm-condo-in-bulbula-40-60-bole-for-rent-x5G9jdTiSsgNERh0cUGDxAAw.html
jiji,,2bdrm Condo in Bole Bulbula 40/60 for rent,"* kichin kabinets
* kum saten 
* boyler
* floor 8
* leloch amarach alun ydewlu{phone=0910025702}",,Bole,,2.0,1.0,True,/bole/houses-apartments-for-rent/2bdrm-condo-in-bole-bulbula-40-60-for-rent-69xD9s82fM0qPeOsUyst9zjC.html
